"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.8321536,2,5
"ovenbi1",0.351649,5,8
"rewbla",0.96025705,8,11
"moudov",0.42196545,8,11
"comgra",0.31922916,10,13
"scatan",0.9895782,16,19
"amegfi",0.99510795,17,20
"robgro",0.7490512,17,20
"indbun",0.8098835,19,22
"bnhcow",0.98934156,24,27
"norcar",0.9661945,24,27
"eawpew",0.75899917,27,30
"cerwar",0.9532012,31,34
"comyel",0.9946791,34,37
"woothr",0.26331282,42,45
"dowwoo",0.98484206,43,46
"sonspa",0.99247575,53,56
"yelwar",0.98344964,55,58
"balori",0.6449601,63,66
"amerob",0.4817759,71,74
