"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.250699,46,49
"easpho",0.6414189,59,62
"whbnut",0.34029236,59,62
"reevir1",0.6394286,84,87
"yebsap",0.8809999,93,96
"comrav",0.7567294,94,97
"woothr",0.97646356,102,105
"sonspa",0.47276765,138,141
"tuftit",0.30373573,146,149
"norcar",0.53783923,147,150
"swathr",0.27950245,180,183
"herthr",0.58566695,202,205
"rewbla",0.8397188,210,213
"norwat",0.99689585,220,223
"amegfi",0.9566145,242,245
"amerob",0.91518277,242,245
"yebcha",0.594932,243,246
"veery",0.9988397,245,248
"comyel",0.96803737,264,267
"moudov",0.6239606,279,282
"eawpew",0.90531784,296,299
