"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.92204034,4,7
"easpho",0.99933904,18,21
"normoc",0.905176,18,21
"houspa",0.92367554,29,32
"indbun",0.9382745,36,39
"norcar",0.97614455,71,74
"amegfi",0.33897793,71,74
"horlar",0.25230372,73,76
"dickci",0.9989755,85,88
"herthr",0.28932503,95,98
"yebsap",0.28851962,101,104
"eastow",0.4430238,102,105
"reevir1",0.40169525,106,109
"rewbla",0.99254465,127,130
"carwre",0.58691347,134,137
"graspa",0.25708345,143,146
"amerob",0.8488684,144,147
