"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.4550827,0,3
"bkcchi",0.66319335,3,6
"chswar",0.40714577,9,12
"amerob",0.96899414,14,17
"grycat",0.9975807,26,29
"woothr",0.32480863,30,33
"ovenbi1",0.32738674,38,41
"bawwar",0.5162227,43,46
"scatan",0.5344711,52,55
"yelwar",0.9946082,53,56
"prowar",0.6417281,61,64
"cerwar",0.93392277,69,72
"eawpew",0.99997693,77,80
"norfli",0.42707023,85,88
"balori",0.35822943,107,110
"moudov",0.25740016,112,115
"amegfi",0.8472313,115,118
"robgro",0.9923903,116,119
"amered",0.99958056,120,123
"norcar",0.98666394,124,127
"comyel",0.3420663,127,130
"indbun",0.25217304,134,137
"reevir1",0.97291464,138,141
