"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.96300644,0,3
"sonspa",0.9998634,5,8
"btbwar",0.7247787,9,12
"btnwar",0.8651181,12,15
"reshaw",0.97983724,15,18
"comyel",0.9941532,26,29
"amerob",0.8705912,31,34
"grycat",0.9999946,37,40
"magwar",0.41372463,49,52
"norcar",0.7738582,62,65
"swaspa",0.31269005,63,66
"brnthr",0.31412616,75,78
"robgro",0.37816474,82,85
"veery",0.44242534,98,101
"woothr",0.9990295,141,144
"cerwar",0.6926828,154,157
"amecro",0.8707384,158,161
"buggna",0.4680907,158,161
"eawpew",0.9609776,159,162
"reevir1",0.97497374,160,163
"rewbla",0.8220856,167,170
"osprey",0.68395364,173,176
"whtspa",0.26517197,178,181
"chswar",0.3735439,195,198
"bkcchi",0.2578899,196,199
