"species_code","score","start_offset_sec","end_offset_sec"
"louwat",0.3970901,5,8
"osprey",0.3613686,12,15
"indbun",0.76708734,13,16
"eastow",0.99775344,16,19
"fiespa",0.47500002,18,21
"bkcchi",0.30449644,18,21
"eursta",0.7629343,19,22
"mallar3",0.81735104,21,24
"amegfi",0.9078277,25,28
"blujay",0.9169423,31,34
"grbher3",0.26490244,43,46
"normoc",0.7565034,47,50
"rewbla",0.95156103,48,51
"amerob",0.6786423,48,51
"yerwar",0.25111458,48,51
"sonspa",0.735119,58,61
"kinrai4",0.31351155,62,65
"yebcha",0.9988145,65,68
"carwre",0.99529517,71,74
"norfli",0.9746598,87,90
