"species_code","score","start_offset_sec","end_offset_sec"
"buhvir",0.33766377,14,17
"bkbcuc",0.43133375,20,23
"comgal1",0.75391245,70,73
"ovenbi1",0.9841468,85,88
"btnwar",0.9954542,97,100
"rebwoo",0.99792355,101,104
"carwre",0.40425444,109,112
"norcar",0.9955759,123,126
"scatan",0.77368987,123,126
"kenwar",0.99821734,137,140
"amecro",0.9754646,144,147
"veery",0.27124056,144,147
"bnhcow",0.28524476,213,216
"amerob",0.3786169,216,219
"reevir1",0.98420125,261,264
"leafly",0.2870234,262,265
"herthr",0.27135792,267,270
"woothr",0.9890601,273,276
"rewbla",0.44659388,287,290
"eastow",0.9761263,289,292
"eawpew",0.4296503,297,300
"haiwoo",0.25940117,303,306
