"species_code","score","start_offset_sec","end_offset_sec"
"rufgro",0.7040657,4,7
"amered",0.5487972,4,7
"daejun",0.5775018,9,12
"naswar",0.4037848,14,17
"louwat",0.9997065,35,38
"eawpew",0.99285364,45,48
"comyel",0.49942258,58,61
"norcar",0.4007749,66,69
"gockin",0.26115432,72,75
"bkcchi",0.34424084,73,76
"blujay",0.35856396,82,85
"grycat",0.9872657,91,94
"fiespa",0.74513024,96,99
"yelwar",0.9796623,98,101
"amerob",0.8456742,107,110
"prowar",0.45886788,108,111
"ovenbi1",0.72148114,111,114
"rewbla",0.9382448,120,123
