"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.8359312,14,17
"easkin",0.76623476,20,23
"carwre",0.2857668,29,32
"eursta",0.47012246,33,36
"woothr",0.9892787,35,38
"buggna",0.9206292,36,39
"comgra",0.5869455,43,46
"houspa",0.3250567,43,46
"nrwswa",0.99406934,50,53
"rewbla",0.42144236,57,60
"prowar",0.9995657,133,136
"purfin",0.61240315,162,165
"yetvir",0.371827,173,176
"amegfi",0.968866,184,187
"barswa",0.9643838,197,200
"tuftit",0.99992883,223,226
"warvir",0.9997844,226,229
"reevir1",0.32331288,252,255
"amerob",0.71218467,256,259
