"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.3264612,27,30
"amegfi",0.99905217,48,51
"woothr",0.9999993,50,53
"rebwoo",0.38341805,81,84
"magwar",0.647096,82,85
"reevir1",0.33660007,123,126
"grcfly",0.9640502,126,129
"eastow",0.9975896,151,154
"chswar",0.3546842,152,155
"norcar",0.99599123,173,176
"blujay",0.99496627,190,193
"purmar",0.6246112,191,194
"yelwar",0.9721932,204,207
"tuftit",0.30521718,223,226
"normoc",0.71529055,224,227
"fiespa",0.9878801,257,260
"houwre",0.5674381,314,317
"grycat",0.9999703,340,343
"amerob",0.43001768,366,369
"sonspa",0.44443595,384,387
