"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.8737009,0,3
"robgro",0.8722576,15,18
"reevir1",0.39400268,15,18
"swathr",0.39862686,16,19
"norcar",0.48292828,22,25
"leafly",0.9768304,24,27
"comyel",0.99711096,28,31
"olsfly",0.3821744,30,33
"moudov",0.43175825,34,37
"orcori",0.36792248,38,41
"amerob",0.99528307,41,44
"balori",0.68797743,44,47
"amegfi",0.98363686,45,48
"rewbla",0.9975285,46,49
"woothr",0.30121833,57,60
"amered",0.86871237,66,69
"grycat",0.7452506,74,77
"yelwar",0.927301,83,86
"bkbwar",0.4173195,92,95
