"species_code","score","start_offset_sec","end_offset_sec"
"virrai",0.41177145,7,10
"comyel",0.42013872,15,18
"amegfi",0.9686488,21,24
"moudov",0.9896488,33,36
"norcar",0.9299123,49,52
"marwre",0.9941136,54,57
"belkin1",0.9928688,62,65
"grycat",0.9743575,84,87
"amerob",0.98946327,88,91
"rufgro",0.36647525,97,100
"haiwoo",0.27248418,97,100
"swaspa",0.99820167,106,109
"blkter",0.9032054,107,110
"houfin",0.54213166,115,118
"cedwax",0.48223695,116,119
"rewbla",0.96230423,129,132
"normoc",0.84732723,146,149
