"species_code","score","start_offset_sec","end_offset_sec"
"daejun",0.96669346,27,30
"ovenbi1",0.36706486,43,46
"canwar",0.99494475,56,59
"naswar",0.9997105,73,76
"herthr",0.6886027,97,100
"yebfly",0.7910206,101,104
"comyel",0.44129372,119,122
"mouwar",0.2959083,174,177
"bkcchi",0.74252665,203,206
"blujay",0.37636033,208,211
"norcar",0.32845613,226,229
"rebnut",0.8579213,289,292
"yerwar",0.4427898,316,319
"reevir1",0.9167174,334,337
"norwat",0.9997674,339,342
"cerwar",0.29891554,343,346
"cedwax",0.95957065,359,362
"yelwar",0.3529141,362,365
"whtspa",0.9663482,368,371
