"species_code","score","start_offset_sec","end_offset_sec"
"whtspa",0.96254414,18,21
"swathr",0.59403986,25,28
"houfin",0.40090114,29,32
"amerob",0.74963826,30,33
"amecro",0.9888346,34,37
"houwre",0.2500345,36,39
"comyel",0.8926463,46,49
"amegfi",0.99934214,47,50
"rewbla",0.79279196,63,66
"yebcha",0.9999778,65,68
"normoc",0.25077873,68,71
"herthr",0.40558815,69,72
"norcar",0.26923037,69,72
"orcori",0.42915204,73,76
"yelwar",0.9907087,83,86
"fiespa",0.9283961,84,87
"comrav",0.36004427,90,93
"cedwax",0.7357333,93,96
"reevir1",0.99842715,118,121
"amered",0.5208589,120,123
