"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.4299207,10,13
"yebsap",0.25130984,10,13
"tuftit",0.43512067,12,15
"comyel",0.98297405,22,25
"rewbla",0.98936576,29,32
"magwar",0.67820793,33,36
"amered",0.38938412,35,38
"eastow",0.99806064,42,45
"btnwar",0.48394015,43,46
"houwre",0.8952355,49,52
"norcar",0.6324492,66,69
"amegfi",0.78141403,73,76
"bnhcow",0.4979272,94,97
"naswar",0.4164012,94,97
"whtspa",0.30185837,94,97
"blujay",0.9990637,96,99
"rebwoo",0.30606332,96,99
"fiespa",0.9967645,105,108
"grycat",0.6446388,123,126
