"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.3186059,0,3
"amegfi",0.47827825,1,4
"whbnut",0.35320345,8,11
"easkin",0.44931358,9,12
"normoc",0.99852186,10,13
"sonspa",0.98018247,11,14
"graspa",0.9956135,28,31
"tuftit",0.8002854,32,35
"comyel",0.9429709,36,39
"warvir",0.4557728,45,48
"blugrb1",0.84462434,49,52
"chispa",0.94002354,55,58
"houfin",0.9659713,56,59
"norcar",0.49840117,57,60
"norfli",0.3605639,58,61
"daejun",0.90883946,59,62
"killde",0.38876736,61,64
"reshaw",0.96284884,65,68
