"species_code","score","start_offset_sec","end_offset_sec"
"yebsap",0.8389833,0,3
"rewbla",0.96212035,2,5
"reevir1",0.99841976,6,9
"amerob",0.5981585,48,51
"warvir",0.5355835,69,72
"bawwar",0.39182732,94,97
"swathr",0.28014952,98,101
"linspa",0.5301765,105,108
"rthhum",0.77167624,123,126
"daejun",0.29118407,133,136
"bkbwar",0.74284524,134,137
"whtspa",0.30995813,164,167
"btbwar",0.960928,175,178
"comyel",0.5889489,177,180
"bnhcow",0.39144552,179,182
"woothr",0.9139096,187,190
"veery",0.9743793,248,251
"btnwar",0.96532977,258,261
"cedwax",0.8559214,267,270
"herthr",0.999629,280,283
