"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.93808186,7,10
"winwre3",0.99919605,17,20
"yetvir",0.58512163,36,39
"amegfi",0.34396228,37,40
"norfli",0.36592785,140,143
"veery",0.9785899,141,144
"comyel",0.37349364,145,148
"amerob",0.7021194,220,223
"scatan",0.9864413,223,226
"ovenbi1",0.25237745,224,227
"chswar",0.8707343,227,230
"bkcchi",0.45922807,231,234
"woothr",0.25628603,264,267
"eawpew",0.7348425,293,296
"reevir1",0.27067384,333,336
"yelwar",0.77717733,344,347
"tuftit",0.30946892,405,408
