"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.3018395,1,4
"acafly",0.34253728,5,8
"rebnut",0.3312788,7,10
"rewbla",0.34498474,15,18
"ovenbi1",0.9995294,28,31
"amerob",0.8883207,28,31
"amered",0.91735125,34,37
"yebcha",0.36102057,43,46
"norcar",0.9800135,44,47
"yelwar",0.964142,49,52
"chispa",0.9771161,53,56
"haiwoo",0.3575606,58,61
"rebwoo",0.3013057,60,63
"kenwar",0.37639028,64,67
"reevir1",0.9421046,80,83
"woothr",0.29718232,82,85
"woewar1",0.99719554,88,91
"tuftit",0.7394988,95,98
"hoowar",0.9929585,114,117
