"species_code","score","start_offset_sec","end_offset_sec"
"yebcha",0.40049782,0,3
"norcar",0.9646523,7,10
"chispa",0.9968336,9,12
"balori",0.7036438,9,12
"amerob",0.978933,11,14
"easblu",0.89343464,15,18
"killde",0.99311066,23,26
"blujay",0.9911509,35,38
"moudov",0.9698277,38,41
"houspa",0.921166,40,43
"grycat",0.6841538,43,46
"sonspa",0.98797333,44,47
"eursta",0.7733675,45,48
"brnthr",0.89199495,49,52
"fiespa",0.9380388,51,54
"rewbla",0.92958647,67,70
"normoc",0.9615284,75,78
"whbnut",0.9898541,81,84
"amegfi",0.5936561,92,95
"amered",0.26051778,93,96
"comyel",0.5844739,94,97
