"species_code","score","start_offset_sec","end_offset_sec"
"robgro",0.9976387,1,4
"pinwar",0.3639271,8,11
"bkbwar",0.9785519,10,13
"ovenbi1",0.9992201,17,20
"norcar",0.49170896,24,27
"bawwar",0.9935045,35,38
"amered",0.5107629,40,43
"moudov",0.9814341,42,45
"amerob",0.5562708,62,65
"yetvir",0.49247617,87,90
"reevir1",0.99934745,120,123
"bkcchi",0.6208846,145,148
"eawpew",0.99720275,148,151
"pilwoo",0.9900488,188,191
"woothr",0.77640927,201,204
"norfli",0.9148619,262,265
"grcfly",0.6505671,278,281
"herthr",0.86721873,363,366
"yebsap",0.47701895,393,396
"buhvir",0.66879547,404,407
