"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.99535775,4,7
"reevir1",0.95736724,22,25
"norcar",0.9992682,32,35
"whevir",0.95616484,48,51
"norbob",0.99262637,53,56
"eastow",0.98328984,73,76
"pilwoo",0.34775156,73,76
"rebnut",0.46367165,92,95
"grcfly",0.43652186,95,98
"rebwoo",0.70546055,98,101
"fiespa",0.8082881,111,114
"yebcha",0.9999696,130,133
"moudov",0.8080207,137,140
"woothr",0.6814744,142,145
"tuftit",0.3765939,143,146
"carwre",0.92143863,144,147
"sumtan",0.9195058,153,156
"rewbla",0.93852067,187,190
"amerob",0.4028395,189,192
"indbun",0.9738487,195,198
"yetvir",0.6659606,201,204
"brnthr",0.79431075,205,208
