"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.99989486,14,17
"grcfly",0.3343749,77,80
"chswar",0.6855559,126,129
"yelwar",0.97877485,175,178
"naswar",0.8086064,221,224
"yetvir",0.59610176,258,261
"bawwar",0.99569434,264,267
"reevir1",0.9976475,266,269
"ovenbi1",0.99935055,310,313
"magwar",0.9495726,315,318
"prowar",0.9967645,329,332
"btnwar",0.7012998,364,367
"bkbwar",0.54342896,370,373
"amerob",0.68290687,376,379
"swathr",0.8454419,393,396
"canwar",0.2736631,404,407
"yebsap",0.636114,415,418
"gockin",0.26678613,416,419
"woothr",0.8977646,433,436
"btbwar",0.59296364,501,504
