"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.99973774,5,8
"rebwoo",0.27803132,25,28
"norcar",0.7754159,44,47
"woothr",0.9999987,90,93
"chispa",0.3046491,127,130
"pinwar",0.2520521,127,130
"eawpew",0.9829822,147,150
"eastow",0.7677277,217,220
"buggna",0.5497917,256,259
"veery",0.45478958,264,267
"carchi",0.9901379,296,299
"herthr",0.4262325,296,299
"bkcchi",0.9003733,314,317
"blujay",0.99933475,317,320
"amegfi",0.98651105,359,362
"fiespa",0.33869442,365,368
"tuftit",0.97712034,427,430
"gockin",0.36101642,496,499
"moudov",0.9947228,502,505
"sonspa",0.3991611,507,510
"houfin",0.6687396,621,624
"reevir1",0.44361156,668,671
