"species_code","score","start_offset_sec","end_offset_sec"
"brncre",0.7262548,0,3
"normoc",0.26424274,0,3
"bkcchi",0.9816994,7,10
"prawar",0.6400866,17,20
"grycat",0.60258317,20,23
"yelwar",0.26000577,27,30
"norcar",0.35598558,37,40
"ovenbi1",0.99928313,45,48
"yebsap",0.8695862,45,48
"tuftit",0.96314317,49,52
"rewbla",0.42905262,49,52
"reevir1",0.985742,50,53
"amerob",0.44451436,54,57
"rebnut",0.94118047,63,66
"amecro",0.95719105,74,77
"btbwar",0.5614476,78,81
"yerwar",0.64458907,81,84
"buggna",0.31458083,109,112
"naswar",0.99776846,112,115
