"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.90738785,9,12
"houfin",0.34005123,13,16
"norcar",0.960406,24,27
"carwre",0.9983382,30,33
"amecro",0.8000732,64,67
"easmea",0.9999068,67,70
"eastow",0.73497325,69,72
"rewbla",0.49369028,81,84
"wiltur",0.35199064,84,87
"bnhcow",0.6331596,102,105
"belkin1",0.78436947,130,133
"orcori",0.99469614,150,153
"normoc",0.9960795,165,168
"rehwoo",0.9809055,184,187
"brnthr",0.9603205,187,190
"graspa",0.9056174,189,192
"norpar",0.9291988,197,200
"grycat",0.65229714,198,201
"buggna",0.9412049,199,202
"woothr",0.4746703,205,208
"amerob",0.97026616,220,223
"chispa",0.38849688,220,223
"blugrb1",0.87645066,229,232
"eawpew",0.80443865,238,241
