"species_code","score","start_offset_sec","end_offset_sec"
"winwre3",0.99992096,1,4
"buhvir",0.97031456,13,16
"grycat",0.34582892,76,79
"cedwax",0.6121428,110,113
"norwat",0.25929722,113,116
"hoowar",0.88991284,146,149
"bkbwar",0.87025875,156,159
"comyel",0.9979318,184,187
"louwat",0.2699625,210,213
"amerob",0.5317132,218,221
"woothr",0.30255103,251,254
"magwar",0.9530932,260,263
"leafly",0.9980681,278,281
"daejun",0.2758786,315,318
"amered",0.9921787,350,353
"acafly",0.37098306,495,498
"scatan",0.8457042,496,499
"kenwar",0.9283226,510,513
"btnwar",0.39828578,521,524
"veery",0.99996066,590,593
"mouwar",0.9951906,594,597
"ovenbi1",0.6830788,619,622
"reevir1",0.99428725,656,659
