"species_code","score","start_offset_sec","end_offset_sec"
"aldfly",0.90229166,2,5
"amegfi",0.32062724,3,6
"vesspa",0.3052196,6,9
"yelwar",0.9963028,8,11
"grycat",0.54278255,10,13
"comyel",0.96173865,12,15
"reevir1",0.9844891,17,20
"blujay",0.91594356,17,20
"buwwar",0.41217384,17,20
"gowwar",0.3241295,17,20
"norcar",0.6672709,27,30
"rewbla",0.27661395,27,30
"amecro",0.8256851,29,32
"sonspa",0.9944334,33,36
"clcspa",0.31184256,33,36
"houspa",0.87684816,41,44
"mallar3",0.25594407,46,49
"amerob",0.34976998,47,50
"bkcchi",0.85476357,53,56
"fiespa",0.9993804,55,58
"bawwar",0.81647074,69,72
"eastow",0.8677814,70,73
"boboli",0.2573104,79,82
