"species_code","score","start_offset_sec","end_offset_sec"
"prowar",0.3705768,0,3
"tuftit",0.60082686,1,4
"commer",0.2551525,1,4
"amerob",0.8332783,2,5
"bkcchi",0.55918837,6,9
"buggna",0.9494686,7,10
"amegfi",0.97710246,8,11
"comyel",0.35446924,10,13
"hoomer",0.9973177,11,14
"rewbla",0.32118508,12,15
"yelwar",0.8546473,14,17
"treswa",0.6351556,15,18
"sonspa",0.98882955,20,23
"bnhcow",0.9149321,21,24
"norcar",0.5816231,25,28
"warvir",0.8725648,27,30
"rebwoo",0.7422685,27,30
"cerwar",0.9931771,29,32
"robgro",0.30663818,29,32
