"species_code","score","start_offset_sec","end_offset_sec"
"yerwar",0.54576045,0,3
"ovenbi1",0.9985162,20,23
"yetvir",0.45265767,25,28
"yelwar",0.5299043,31,34
"chswar",0.9985677,37,40
"amered",0.99169654,47,50
"chispa",0.7915207,77,80
"hoowar",0.78936523,116,119
"btbwar",0.99452585,129,132
"gockin",0.40069303,134,137
"reevir1",0.97438544,172,175
"amerob",0.30954018,183,186
"bkbwar",0.99660486,196,199
"houwre",0.57708466,203,206
"mouwar",0.8743737,245,248
"comyel",0.38553149,247,250
"btnwar",0.9932039,248,251
"cerwar",0.48957616,250,253
"kenwar",0.89631736,265,268
