"species_code","score","start_offset_sec","end_offset_sec"
"easmea",0.9381156,16,19
"brnthr",0.9998244,22,25
"comyel",0.26952136,26,29
"rewbla",0.9471126,38,41
"balori",0.5045239,49,52
"normoc",0.77124935,63,66
"amerob",0.8818001,78,81
"chswar",0.6533233,81,84
"sonspa",0.9795263,85,88
"boboli",0.9980579,88,91
"wilfly",0.36613023,140,143
"yelwar",0.9982522,149,152
"grycat",0.99745303,168,171
"norcar",0.34197602,177,180
"yebcha",0.6127807,226,229
"blujay",0.63353246,242,245
"warvir",0.44427893,243,246
"savspa",0.8858282,254,257
"daejun",0.97920024,296,299
"winwre3",0.87522745,296,299
"fiespa",0.86969286,307,310
