"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.3866146,1,4
"reevir1",0.9905004,2,5
"cedwax",0.98783576,3,6
"eastow",0.5091548,7,10
"orcori",0.44845286,10,13
"rewbla",0.39548427,10,13
"balori",0.27822858,10,13
"tuftit",0.99106115,11,14
"eawpew",0.73388445,11,14
"cangoo",0.65958285,12,15
"magwar",0.5785305,15,18
"ovenbi1",0.52264154,17,20
"amecro",0.9353582,18,21
"yetvir",0.8204204,21,24
"norpar",0.58174473,24,27
"grycat",0.80346143,26,29
"amegfi",0.3288562,28,31
"comyel",0.87332374,29,32
