"species_code","score","start_offset_sec","end_offset_sec"
"prawar",0.9990143,0,3
"norcar",0.99422306,3,6
"amerob",0.588296,6,9
"amegfi",0.39324233,8,11
"sonspa",0.7861894,10,13
"eastow",0.99346495,14,17
"fiespa",0.99611807,20,23
"normoc",0.29423764,21,24
"comyel",0.99751973,30,33
"blujay",0.70173377,40,43
"tuftit",0.26596156,40,43
"buwwar",0.6368834,41,44
"veery",0.31404066,42,45
"houfin",0.3216621,51,54
"reevir1",0.78295666,55,58
"grycat",0.9074549,56,59
"whevir",0.99513465,60,63
"carchi",0.564355,61,64
"bkcchi",0.27234817,62,65
"wilfly",0.35398653,65,68
"indbun",0.9958843,67,70
"brnthr",0.92330647,72,75
