"species_code","score","start_offset_sec","end_offset_sec"
"buggna",0.30130383,0,3
"prawar",0.9999834,5,8
"fiespa",0.9730773,11,14
"purfin",0.9962123,30,33
"amecro",0.9935732,35,38
"buhvir",0.57530004,36,39
"cangoo",0.25837642,36,39
"comyel",0.98279905,39,42
"reevir1",0.98488194,42,45
"tuftit",0.25266573,45,48
"yebcha",0.25047112,46,49
"sonspa",0.9990987,48,51
"veery",0.7722508,48,51
"chispa",0.35603663,66,69
"easpho",0.5683303,72,75
"indbun",0.9901664,75,78
"amegfi",0.9976679,88,91
"blugrb1",0.41322047,107,110
"cedwax",0.9203402,113,116
"eastow",0.99802446,118,121
"eursta",0.25162616,118,121
