"species_code","score","start_offset_sec","end_offset_sec"
"herthr",0.38726595,4,7
"whtspa",0.95376116,7,10
"marwre",0.25891083,12,15
"houwre",0.9966246,16,19
"sonspa",0.99099654,17,20
"grycat",0.2545922,17,20
"winwre3",0.80629617,32,35
"savspa",0.39979047,37,40
"magwar",0.36519888,39,42
"cedwax",0.9808679,52,55
"daejun",0.9911326,55,58
"moudov",0.79608953,57,60
"chswar",0.8177649,59,62
"yelwar",0.7004337,69,72
"swaspa",0.27098635,75,78
"reevir1",0.9945695,79,82
"aldfly",0.25260413,92,95
"comyel",0.9838719,96,99
"indbun",0.4109301,110,113
"tuftit",0.5216206,116,119
"swathr",0.9943115,122,125
"rewbla",0.38402078,127,130
"linspa",0.3992815,138,141
