"species_code","score","start_offset_sec","end_offset_sec"
"grcfly",0.8652084,7,10
"norcar",0.27716032,38,41
"woothr",0.55815494,41,44
"blujay",0.31889763,75,78
"carwre",0.26586032,115,118
"grycat",0.9880194,173,176
"rewbla",0.3105805,178,181
"houwre",0.992706,183,186
"warvir",0.39648083,196,199
"haiwoo",0.3125875,231,234
"amerob",0.9984561,266,269
"tuftit",0.42781284,272,275
"sonspa",0.9979758,277,280
"houspa",0.38561574,293,296
"mouwar",0.99777794,304,307
"whtspa",0.39615715,321,324
"nstspa",0.50982517,346,349
