"species_code","score","start_offset_sec","end_offset_sec"
"blugrb1",0.9839648,0,3
"sonspa",0.65465194,10,13
"yebcha",0.29932275,15,18
"houfin",0.39783883,16,19
"virrai",0.3061888,23,26
"graspa",0.9909914,28,31
"dowwoo",0.37789026,34,37
"chispa",0.2924407,46,49
"norcar",0.95247275,65,68
"fiespa",0.9994299,88,91
"ameavo",0.5167742,92,95
"normoc",0.93868846,98,101
"sposan",0.7718737,119,122
"carwre",0.613411,122,125
"rewbla",0.9795904,126,129
"amerob",0.32692933,128,131
"amecro",0.89402556,159,162
"indbun",0.9984102,173,176
"comyel",0.6822523,185,188
"swaspa",0.33806506,228,231
