"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.8801154,0,3
"scatan",0.26608124,7,10
"amerob",0.83011407,12,15
"orcori",0.9999769,21,24
"warvir",0.556857,48,51
"blujay",0.33470815,69,72
"easblu",0.3005564,80,83
"sonspa",0.7807296,81,84
"moudov",0.9534505,99,102
"carwre",0.9276952,101,104
"chispa",0.8054409,104,107
"norfli",0.34366068,108,111
"rebwoo",0.6939037,113,116
"rewbla",0.83153766,118,121
"balori",0.5906182,118,121
"bkcchi",0.63550514,142,145
"grycat",0.6517056,213,216
"cedwax",0.69363004,223,226
"houspa",0.6889134,225,228
"dowwoo",0.9884101,226,229
