"species_code","score","start_offset_sec","end_offset_sec"
"mouwar",0.987059,38,41
"sonspa",0.36447465,47,50
"eastow",0.61423886,52,55
"comyel",0.9972734,70,73
"reevir1",0.99517447,88,91
"daejun",0.26923764,92,95
"fiespa",0.8595738,95,98
"leafly",0.25021747,131,134
"rebnut",0.2739479,152,155
"whtspa",0.99972534,155,158
"yerwar",0.7288102,168,171
"bkcchi",0.78705364,178,181
"magwar",0.6299713,178,181
"houwre",0.9993546,217,220
"naswar",0.28860497,224,227
"chswar",0.99812305,239,242
"yelwar",0.84194356,260,263
"amerob",0.44919455,302,305
"cedwax",0.99990636,314,317
"eawpew",0.41594532,336,339
