"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.27446786,0,3
"veery",0.99117804,1,4
"buggna",0.3169634,9,12
"leafly",0.9090829,10,13
"grycat",0.999881,11,14
"yebsap",0.96382135,17,20
"blujay",0.30156845,19,22
"rewbla",0.4680625,24,27
"amerob",0.3037919,25,28
"sonspa",0.85036945,27,30
"houwre",0.898831,28,31
"chswar",0.98168117,29,32
"reevir1",0.7436929,30,33
"yelwar",0.8803723,31,34
"eastow",0.8330971,33,36
"robgro",0.26831785,33,36
"norcar",0.51160836,34,37
"amegfi",0.5333328,36,39
"comyel",0.33702126,37,40
"woothr",0.9219438,39,42
