"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.95907664,5,8
"sonspa",0.99987394,13,16
"comyel",0.78004193,15,18
"fiespa",0.99699605,26,29
"norwat",0.2683905,37,40
"amegfi",0.49141517,38,41
"brncre",0.76671636,59,62
"pinwar",0.47588873,63,66
"chispa",0.32449943,63,66
"swaspa",0.94029224,65,68
"bkcchi",0.35924333,68,71
"magwar",0.4166367,70,73
"blujay",0.8496674,74,77
"prawar",0.98971945,79,82
"bnhcow",0.43976757,82,85
"amecro",0.7813321,89,92
"vesspa",0.6920599,109,112
"aldfly",0.96927136,113,116
"easmea",0.55928546,115,118
"eastow",0.97608835,117,120
"houwre",0.35109955,118,121
"rewbla",0.9261209,130,133
