"species_code","score","start_offset_sec","end_offset_sec"
"boboli",0.5143977,4,7
"dickci",0.9999576,8,11
"cedwax",0.8095386,41,44
"sonspa",0.99873567,49,52
"amecro",0.9753601,49,52
"comgra",0.8777123,57,60
"amegfi",0.99804896,83,86
"barswa",0.9924251,101,104
"norcar",0.39340574,107,110
"marwre",0.28828126,112,115
"chispa",0.25503904,134,137
"yerwar",0.32988152,137,140
"houspa",0.97041124,155,158
"eawpew",0.46646786,164,167
"rewbla",0.9969807,180,183
"yebcha",0.54942966,235,238
"normoc",0.50380135,250,253
"savspa",0.99178827,272,275
"rocpig",0.2850329,316,319
