"species_code","score","start_offset_sec","end_offset_sec"
"buhvir",0.3281342,23,26
"yetwar",0.9965934,27,30
"yetvir",0.7943171,30,33
"herthr",0.29154596,37,40
"woothr",0.99998504,78,81
"grcfly",0.4436361,82,85
"scatan",0.95737153,92,95
"warvir",0.47365594,132,135
"haiwoo",0.9887063,149,152
"tuftit",0.5668158,168,171
"reevir1",0.998376,195,198
"btbwar",0.47850943,273,276
"eastow",0.2884603,303,306
"blujay",0.7877579,311,314
"buggna",0.4974394,357,360
"bawwar",0.5590748,374,377
"ovenbi1",0.42515916,432,435
"cerwar",0.931614,434,437
"veery",0.5770652,450,453
"acafly",0.9726482,466,469
