"species_code","score","start_offset_sec","end_offset_sec"
"carwre",0.9920027,1,4
"cangoo",0.51050436,8,11
"houfin",0.930592,11,14
"houwre",0.3336782,44,47
"sonspa",0.9995977,47,50
"fiscro",0.43031767,71,74
"amerob",0.52743,76,79
"yelwar",0.8246321,79,82
"normoc",0.38201714,81,84
"marwre",0.95148826,88,91
"pibgre",0.29016292,88,91
"savspa",0.3109691,122,125
"easmea",0.8509919,123,126
"norcar",0.42369413,125,128
"rewbla",0.34560627,145,148
"blujay",0.9986087,154,157
"swaspa",0.72516906,165,168
"osprey",0.99841976,166,169
"yebsap",0.5476253,172,175
