"species_code","score","start_offset_sec","end_offset_sec"
"chispa",0.25198656,9,12
"whevir",0.45331973,58,61
"buwwar",0.4010619,63,66
"amerob",0.9715566,137,140
"eastow",0.9996495,167,170
"herthr",0.8387585,177,180
"yerwar",0.5251431,215,218
"sonspa",0.35511565,222,225
"fiespa",0.798502,228,231
"rewbla",0.51052225,232,235
"whbnut",0.6370787,238,241
"woothr",0.3658449,260,263
"reevir1",0.5189678,269,272
"daejun",0.94945765,274,277
"norcar",0.9348394,279,282
"cangoo",0.42863503,334,337
"normoc",0.793323,351,354
"prawar",0.9195692,409,412
