"species_code","score","start_offset_sec","end_offset_sec"
"warvir",0.3785176,5,8
"rewbla",0.48496366,12,15
"orcori",0.89941716,20,23
"blugrb1",0.98765296,24,27
"sumtan",0.9574978,40,43
"amecro",0.9414795,45,48
"yebcha",0.9965576,61,64
"amegfi",0.54513717,69,72
"moudov",0.97734576,72,75
"normoc",0.46392187,100,103
"tuftit",0.9656272,101,104
"indbun",0.98352635,116,119
"scatan",0.45158663,120,123
"norcar",0.8820407,129,132
"whevir",0.9998307,134,137
"carwre",0.7862301,136,139
"reevir1",0.5925578,142,145
"comyel",0.99353296,143,146
