"species_code","score","start_offset_sec","end_offset_sec"
"balori",0.705028,26,29
"tuftit",0.67732424,29,32
"norfli",0.5441219,37,40
"houfin",0.89436,48,51
"orcori",0.6483862,54,57
"norcar",0.87988305,69,72
"chispa",0.997029,71,74
"normoc",0.9964979,73,76
"fiespa",0.2784685,73,76
"buggna",0.87638766,84,87
"blujay",0.81742483,86,89
"amerob",0.30750796,88,91
"killde",0.9943348,91,94
"carwre",0.97437,92,95
"amegfi",0.99137616,94,97
"bnhcow",0.60587466,100,103
"easblu",0.92568326,108,111
"rewbla",0.6334006,113,116
"sonspa",0.45725942,114,117
"brnthr",0.48552865,116,119
