"species_code","score","start_offset_sec","end_offset_sec"
"eastow",0.998252,2,5
"tuftit",0.9164097,3,6
"amegfi",0.45541784,28,31
"normoc",0.3372271,33,36
"yelwar",0.999951,38,41
"cedwax",0.97175515,44,47
"amerob",0.9135872,44,47
"rewbla",0.92931855,50,53
"amered",0.9888939,64,67
"indbun",0.81327176,80,83
"robgro",0.7932259,102,105
"buggna",0.80414027,112,115
"comyel",0.37424108,116,119
"houwre",0.88658494,125,128
"naswar",0.38558486,130,133
"chswar",0.25803056,130,133
"warvir",0.6654191,133,136
"norcar",0.6115181,133,136
