"species_code","score","start_offset_sec","end_offset_sec"
"bkbwar",0.9810807,3,6
"btbwar",0.9987346,30,33
"veery",0.99937934,50,53
"tuftit",0.25139192,52,55
"fiespa",0.8400423,61,64
"comyel",0.9630432,66,69
"btnwar",0.9954328,82,85
"chswar",0.9267312,106,109
"ovenbi1",0.99681944,116,119
"woothr",0.66543317,127,130
"yelwar",0.28586036,127,130
"hoowar",0.99154,130,133
"bawwar",0.97638667,135,138
"reevir1",0.957837,135,138
"amered",0.36380854,141,144
"cerwar",0.40196565,146,149
"eastow",0.97733444,149,152
