"species_code","score","start_offset_sec","end_offset_sec"
"ribgul",0.6979324,6,9
"grycat",0.99996126,10,13
"blujay",0.38950872,24,27
"rewbla",0.9370418,30,33
"nrwswa",0.99978477,60,63
"sonspa",0.92346287,78,81
"veery",0.99952954,127,130
"ovenbi1",0.31013677,141,144
"swaspa",0.6829348,144,147
"reevir1",0.62735915,151,154
"banswa",0.37123287,171,174
"cedwax",0.2646812,172,175
"treswa",0.9982005,204,207
"comyel",0.9866516,217,220
"cliswa",0.6203518,223,226
"vesspa",0.2961738,267,270
"amegfi",0.8354523,270,273
"grbher3",0.36161247,286,289
"amerob",0.7537683,288,291
"fiespa",0.25306344,288,291
"dickci",0.843522,335,338
