"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.99762654,5,8
"norcar",0.8389569,6,9
"blujay",0.9618149,17,20
"brnthr",0.34157327,25,28
"grycat",0.47907275,32,35
"tuftit",0.7372914,55,58
"moudov",0.55438423,59,62
"whbnut",0.2659441,70,73
"brdowl",0.28837642,74,77
"woewar1",0.31648096,82,85
"normoc",0.44533613,90,93
"dowwoo",0.9961726,93,96
"whevir",0.42024904,100,103
"carwre",0.99897844,101,104
"easpho",0.30672124,101,104
"easblu",0.9995858,105,108
"eawpew",0.43632928,126,129
"amerob",0.97749096,131,134
"chispa",0.8221502,137,140
