"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.9995272,2,5
"hoowar",0.90641755,2,5
"veery",0.95801646,3,6
"tuftit",0.3042524,6,9
"eastow",0.98839253,7,10
"grycat",0.3949701,11,14
"yebcuc",0.95067316,18,21
"amerob",0.26922485,20,23
"comyel",0.69153726,21,24
"houwre",0.6489863,30,33
"rewbla",0.3858236,38,41
"sonspa",0.2695334,38,41
"bkbcuc",0.27635196,40,43
"rebwoo",0.87862253,42,45
"fiespa",0.7257086,46,49
"swathr",0.60516727,52,55
"yelwar",0.98374873,53,56
"norcar",0.26289985,58,61
"indbun",0.9781686,60,63
"bawwar",0.5636125,60,63
