"species_code","score","start_offset_sec","end_offset_sec"
"btnwar",0.9667881,9,12
"swathr",0.49572253,14,17
"ovenbi1",0.9999664,18,21
"rebnut",0.87970215,25,28
"brwhaw",0.30863255,40,43
"whbnut",0.31808868,41,44
"woothr",0.42720944,65,68
"herthr",0.9999984,78,81
"veery",0.5447399,83,86
"buhvir",0.98710454,92,95
"bkbwar",0.9932988,93,96
"eastow",0.38778815,95,98
"cedwax",0.7499691,111,114
"tuftit",0.85904676,149,152
"whtspa",0.30522636,184,187
"scatan",0.9794311,210,213
"reevir1",0.42605582,211,214
"pilwoo",0.99654573,263,266
"eawpew",0.743328,269,272
"mallar3",0.93995976,282,285
