"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.7419022,0,3
"acafly",0.6398227,8,11
"woothr",0.3700989,10,13
"norcar",0.9943486,15,18
"cedwax",0.9628164,35,38
"amerob",0.26553002,52,55
"moudov",0.9928078,55,58
"tuftit",0.9989325,68,71
"chiswi",0.9609454,124,127
"indbun",0.97329646,136,139
"amegfi",0.9107581,141,144
"houfin",0.33836418,172,175
"carwre",0.9983946,202,205
"comyel",0.40627,204,207
"yebcha",0.83589125,210,213
"chispa",0.938947,242,245
"normoc",0.27518243,245,248
"sonspa",0.9962638,264,267
"eursta",0.45350587,289,292
"houspa",0.9925005,299,302
"warvir",0.46562725,314,317
