"species_code","score","start_offset_sec","end_offset_sec"
"balori",0.9073604,40,43
"eastow",0.44561657,50,53
"brnthr",0.80427396,57,60
"orcori",0.99927264,83,86
"rewbla",0.56947917,83,86
"amerob",0.7601108,84,87
"amecro",0.9646607,94,97
"comyel",0.40580818,132,135
"carwre",0.4707426,152,155
"norcar",0.45215625,194,197
"amegfi",0.9896453,217,220
"houfin",0.9898713,221,224
"grcfly",0.58287627,257,260
"sumtan",0.42129487,262,265
"tuftit",0.39482713,317,320
"reevir1",0.37493774,318,321
"warvir",0.5556316,327,330
"blugrb1",0.9882626,341,344
"whevir",0.9683338,346,349
"yebcha",0.999993,361,364
"indbun",0.9991979,371,374
"grycat",0.4386187,374,377
