"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.99974394,0,3
"norcar",0.612062,12,15
"graspa",0.41640493,17,20
"gowwar",0.69887495,20,23
"buwwar",0.64002526,20,23
"brnthr",0.69511527,22,25
"houwre",0.32048613,25,28
"orcori",0.99395263,42,45
"rewbla",0.62176764,44,47
"amerob",0.8339871,62,65
"yelwar",0.2609163,66,69
"amegfi",0.76847744,75,78
"rebwoo",0.47627825,75,78
"yebcha",0.99959815,80,83
"fiespa",0.9763486,84,87
"herthr",0.27222723,87,90
"comyel",0.55393815,104,107
"blugrb1",0.7807329,114,117
