"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.622669,28,31
"aldfly",0.9965658,32,35
"amecro",0.7049155,56,59
"scatan",0.3392858,70,73
"woothr",0.49641186,83,86
"amerob",0.37851414,96,99
"sonspa",0.30538958,105,108
"amegfi",0.4286172,108,111
"easwpw1",0.9999454,128,131
"whbnut",0.28318408,133,136
"reevir1",0.28705746,141,144
"whtspa",0.25962362,144,147
"rewbla",0.2579497,156,159
"eastow",0.999911,159,162
"fiespa",0.9997287,162,165
"moudov",0.441433,177,180
"norcar",0.911332,182,185
