"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.29431003,9,12
"amegfi",0.9783118,10,13
"grycat",0.99515676,17,20
"yetvir",0.52423507,24,27
"houspa",0.25370285,25,28
"scatan",0.776922,27,30
"amerob",0.98721546,78,81
"normoc",0.5017227,91,94
"eawpew",0.2985278,96,99
"comyel",0.5227532,97,100
"houwre",0.9475343,98,101
"amecro",0.927666,100,103
"reevir1",0.26378673,106,109
"norcar",0.32254604,112,115
"mallar3",0.43802306,118,121
"eastow",0.93182105,123,126
"fiespa",0.8059458,123,126
"yebcha",0.9998547,130,133
"yelwar",0.47064632,133,136
"sonspa",0.9748791,134,137
"orcori",0.6976177,141,144
"balori",0.78536147,142,145
"carwre",0.7611116,147,150
