"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.5075301,10,13
"sonspa",0.94475055,12,15
"bkbwar",0.9955782,14,17
"blujay",0.35735112,15,18
"norcar",0.8346218,21,24
"whtspa",0.6265823,21,24
"cedwax",0.94112605,25,28
"eastow",0.999262,27,30
"grycat",0.9571052,29,32
"woothr",0.3345863,37,40
"daejun",0.73627317,40,43
"rewbla",0.4627586,41,44
"bawwar",0.6748284,49,52
"veery",0.6691248,50,53
"magwar",0.83631015,61,64
"amecro",0.9864073,70,73
"chispa",0.57079434,71,74
"prawar",0.9889915,76,79
"chswar",0.6810659,79,82
"robgro",0.63292366,79,82
"houwre",0.9515664,82,85
"eawpew",0.26364815,82,85
"warvir",0.25997576,84,87
"bkcchi",0.6491643,86,89
"fiespa",0.96274287,88,91
"reevir1",0.8332945,96,99
"amegfi",0.8977468,100,103
"amerob",0.9109597,102,105
