"species_code","score","start_offset_sec","end_offset_sec"
"houfin",0.28167692,4,7
"amered",0.99884045,5,8
"comyel",0.979613,14,17
"amerob",0.27998826,14,17
"reevir1",0.9381564,15,18
"wilfly",0.75334287,25,28
"rewbla",0.34174806,27,30
"bkbcuc",0.9999235,33,36
"cedwax",0.9987388,43,46
"yebsap",0.40588567,65,68
"norcar",0.72105634,73,76
"chswar",0.770736,82,85
"blujay",0.8311122,84,87
"yelwar",0.995914,87,90
"eursta",0.29207623,89,92
"sonspa",0.9900896,94,97
"norfli",0.4962055,98,101
"cangoo",0.72744954,99,102
"brnthr",0.31610662,103,106
"amegfi",0.46217704,104,107
"grycat",0.9972558,105,108
