"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.34172997,4,7
"rewbla",0.41957614,16,19
"wesmea",0.62550396,17,20
"amerob",0.9839957,24,27
"houwre",0.6458851,24,27
"brdowl",0.76903045,25,28
"easblu",0.44175696,27,30
"norcar",0.4367618,29,32
"prawar",0.35590723,31,34
"wilfly",0.9770166,38,41
"sonspa",0.9961994,39,42
"chispa",0.99261636,43,46
"brnthr",0.3329186,43,46
"orcori",0.6973018,44,47
"daejun",0.7944437,51,54
"chswar",0.36110723,52,55
"marwre",0.3316192,55,58
"indbun",0.99582225,59,62
"amecro",0.6773852,62,65
"normoc",0.25179982,74,77
"eursta",0.9504475,77,80
"moudov",0.79655427,85,88
"tuftit",0.40039027,95,98
"grycat",0.9991032,97,100
"balori",0.57120055,107,110
"yelwar",0.44791588,107,110
"fiespa",0.98777753,109,112
