"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.85305744,6,9
"warvir",0.47046232,12,15
"indbun",0.9764466,13,16
"horlar",0.41728655,14,17
"easmea",0.87289035,25,28
"rewbla",0.33048832,26,29
"amegfi",0.27377737,30,33
"houwre",0.28818554,32,35
"norcar",0.31705496,34,37
"chispa",0.99932367,35,38
"dickci",0.9989441,39,42
"tuftit",0.9415858,40,43
"woothr",0.33279997,49,52
"easkin",0.30815122,49,52
"comyel",0.9916505,50,53
"yebcha",0.91190666,50,53
"reevir1",0.9457996,52,55
"whevir",0.253034,53,56
"norbob",0.68212694,55,58
