"species_code","score","start_offset_sec","end_offset_sec"
"magwar",0.59074736,9,12
"swathr",0.46512812,37,40
"eastow",0.33121622,46,49
"herthr",0.77392495,85,88
"comyel",0.98939294,96,99
"haiwoo",0.9996977,108,111
"amerob",0.95702916,123,126
"brncre",0.28265056,134,137
"louwat",0.4121373,140,143
"btnwar",0.9856279,152,155
"cedwax",0.9753663,156,159
"veery",0.9792633,158,161
"yerwar",0.9817167,161,164
"warvir",0.5462054,162,165
"reevir1",0.3944835,165,168
"buhvir",0.32427135,167,170
"bawwar",0.74848014,172,175
