"species_code","score","start_offset_sec","end_offset_sec"
"indbun",0.9676349,0,3
"houwre",0.9646048,8,11
"olsfly",0.9853427,10,13
"eastow",0.67532593,29,32
"blujay",0.9708834,48,51
"grycat",0.6439784,51,54
"eawpew",0.9987831,62,65
"norcar",0.6884878,63,66
"sonspa",0.6247461,75,78
"moudov",0.6362843,87,90
"cedwax",0.48470318,113,116
"comyel",0.9855685,122,125
"amegfi",0.9976638,134,137
"sedwre1",0.36714396,165,168
"leafly",0.29897615,191,194
"bkcchi",0.30706802,198,201
"gnwtea",0.41143575,226,229
